Tên loài,Số lượng,Diện tích sinh sống (km²),Di cư,Tỷ lệ sinh sản,Rủi ro săn mồi,Mối đe dọa môi trường,Sách đỏ,Thời gian,Mùa,Vùng,Loại rừng,Đô thị hóa
Công,16566,261,Có,4.66,Cao,4,Không,2022-10-30,Xuân,Đồi núi,Rừng ngập mặn,38
Công,16554,175,Không,4.38,Thấp,4,Không,2022-11-06,Thu,Trung du,Nhiệt đới,87
Công,16542,337,Có,1.93,Trung bình,4,Không,2022-11-13,Xuân,Đồng bằng,Ôn đới,69
Công,16529,14,Một phần,2.16,Cao,5,Không,2022-11-20,Đông,Đồng bằng,Nhiệt đới,41
Công,16517,121,Không,2.55,Thấp,3,Không,2022-11-27,Xuân,Trung du,Nhiệt đới,29
Công,16504,119,Một phần,4.69,Cao,5,Không,2022-12-04,Hạ,Trung du,Ôn đới,57
Công,16492,308,Một phần,1.13,Trung bình,4,Không,2022-12-11,Hạ,Đồng bằng,Ôn đới,18
Công,16480,48,Không,1.19,Cao,2,Không,2022-12-18,Đông,Trung du,Nhiệt đới,39
Công,16467,113,Một phần,3.55,Trung bình,8,Không,2022-12-25,Hạ,Đồi núi,Rừng ngập mặn,66
Công,16455,316,Có,3.98,Thấp,7,Không,2023-01-01,Đông,Trung du,Rừng ngập mặn,40
Công,16443,97,Một phần,4.05,Trung bình,10,Không,2023-01-08,Đông,Trung du,Nhiệt đới,76
Công,16430,25,Một phần,1.26,Trung bình,10,Không,2023-01-15,Thu,Đồi núi,Ôn đới,56
Công,16418,348,Có,2.12,Trung bình,3,Không,2023-01-22,Hạ,Đồng bằng,Ôn đới,9
Công,16406,375,Có,4.21,Cao,5,Không,2023-01-29,Hạ,Trung du,Nhiệt đới,95
Công,16393,266,Có,3.96,Cao,10,Không,2023-02-05,Hạ,Đồng bằng,Rừng ngập mặn,89
Công,16381,412,Không,2.35,Thấp,3,Không,2023-02-12,Hạ,Đồng bằng,Nhiệt đới,53
Công,16369,246,Có,1.86,Cao,2,Không,2023-02-19,Thu,Đồi núi,Nhiệt đới,5
Công,16357,198,Một phần,3.94,Cao,9,Không,2023-02-26,Đông,Đồi núi,Rừng ngập mặn,22
Công,16344,215,Có,3.39,Thấp,9,Không,2023-03-05,Xuân,Đồi núi,Rừng ngập mặn,73
Công,16332,219,Có,2.43,Thấp,5,Không,2023-03-12,Đông,Đồi núi,Nhiệt đới,35
Công,16320,491,Không,2.61,Trung bình,3,Không,2023-03-19,Xuân,Đồng bằng,Rừng ngập mặn,34
Công,16307,112,Có,3.66,Thấp,4,Không,2023-03-26,Hạ,Đồng bằng,Rừng ngập mặn,23
Công,16295,365,Có,3.14,Trung bình,7,Không,2023-04-02,Hạ,Trung du,Nhiệt đới,95
Công,16283,376,Có,2.69,Thấp,10,Không,2023-04-09,Đông,Đồi núi,Rừng ngập mặn,61
Công,16271,243,Một phần,4.59,Thấp,6,Không,2023-04-16,Hạ,Đồng bằng,Ôn đới,43
Công,16259,301,Có,2.21,Trung bình,10,Không,2023-04-23,Hạ,Trung du,Ôn đới,70
Công,16246,256,Có,3.45,Thấp,3,Không,2023-04-30,Hạ,Đồi núi,Ôn đới,96
Công,16234,387,Một phần,3.09,Trung bình,5,Không,2023-05-07,Xuân,Đồng bằng,Rừng ngập mặn,63
Công,16222,15,Có,2.8,Trung bình,2,Không,2023-05-14,Thu,Đồi núi,Rừng ngập mặn,40
Công,16210,428,Có,4.97,Thấp,3,Không,2023-05-21,Xuân,Đồi núi,Nhiệt đới,46
Công,16198,300,Một phần,2.45,Thấp,2,Không,2023-05-28,Xuân,Đồi núi,Nhiệt đới,89
Công,16186,336,Một phần,2.33,Thấp,10,Không,2023-06-04,Hạ,Đồng bằng,Ôn đới,13
Công,16173,17,Không,1.2,Thấp,3,Không,2023-06-11,Hạ,Đồng bằng,Ôn đới,28
Công,16161,117,Có,3.09,Cao,7,Không,2023-06-18,Xuân,Đồi núi,Nhiệt đới,46
Công,16149,500,Không,3.61,Thấp,9,Không,2023-06-25,Xuân,Trung du,Nhiệt đới,58
Công,17334,293,Có,3.74,Cao,6,Không,2023-07-02,Hạ,Đồng bằng,Nhiệt đới,86
Công,17325,460,Có,2.79,Thấp,2,Không,2023-07-09,Hạ,Đồi núi,Rừng ngập mặn,3
Công,17317,419,Có,1.03,Trung bình,8,Không,2023-07-16,Xuân,Đồng bằng,Ôn đới,60
Công,17308,27,Không,4.56,Thấp,3,Không,2023-07-23,Hạ,Đồi núi,Nhiệt đới,45
Công,17299,445,Một phần,1.67,Trung bình,8,Không,2023-07-30,Xuân,Đồng bằng,Nhiệt đới,8
Công,17291,262,Có,4.78,Cao,8,Không,2023-08-06,Hạ,Đồng bằng,Ôn đới,72
Công,17282,450,Một phần,4.73,Cao,5,Không,2023-08-13,Xuân,Đồng bằng,Rừng ngập mặn,77
Công,17273,34,Có,3.32,Trung bình,5,Không,2023-08-20,Xuân,Đồi núi,Rừng ngập mặn,78
Công,17265,242,Có,1.54,Thấp,9,Không,2023-08-27,Thu,Đồng bằng,Ôn đới,13
Công,17256,262,Có,1.03,Trung bình,2,Không,2023-09-03,Hạ,Đồng bằng,Ôn đới,78
Công,17247,79,Có,2.64,Thấp,3,Không,2023-09-10,Hạ,Trung du,Nhiệt đới,75
Công,17239,139,Không,1.16,Cao,6,Không,2023-09-17,Đông,Trung du,Rừng ngập mặn,28
Công,17230,374,Một phần,3.3,Trung bình,9,Không,2023-09-24,Hạ,Trung du,Rừng ngập mặn,89
Công,17222,132,Có,2.75,Cao,6,Không,2023-10-01,Đông,Đồi núi,Ôn đới,33
Công,17213,115,Không,1.28,Trung bình,6,Không,2023-10-08,Xuân,Trung du,Ôn đới,67
Công,17204,393,Một phần,3.84,Cao,3,Không,2023-10-15,Hạ,Trung du,Ôn đới,55
Công,17196,194,Một phần,1.82,Trung bình,7,Không,2023-10-22,Xuân,Trung du,Nhiệt đới,26
Công,17187,429,Không,4.58,Cao,5,Không,2023-10-29,Xuân,Trung du,Nhiệt đới,73
Công,17179,206,Không,4.13,Cao,3,Không,2023-11-05,Thu,Trung du,Ôn đới,0
Công,17170,429,Có,1.72,Cao,10,Không,2023-11-12,Xuân,Đồng bằng,Ôn đới,44
Công,17161,13,Một phần,4.79,Cao,7,Không,2023-11-19,Đông,Đồng bằng,Rừng ngập mặn,85
Công,17153,263,Không,2.82,Thấp,7,Không,2023-11-26,Xuân,Đồi núi,Ôn đới,27
Công,17144,456,Một phần,3.01,Cao,2,Không,2023-12-03,Đông,Đồng bằng,Nhiệt đới,19
Công,17136,10,Có,2.34,Thấp,3,Không,2023-12-10,Xuân,Trung du,Rừng ngập mặn,34
Công,17127,311,Không,1.47,Cao,1,Không,2023-12-17,Đông,Đồng bằng,Nhiệt đới,26
Công,17119,472,Có,2.22,Trung bình,8,Không,2023-12-24,Xuân,Đồng bằng,Ôn đới,82
Công,17110,167,Một phần,4.29,Thấp,8,Không,2023-12-31,Xuân,Đồi núi,Nhiệt đới,58
Công,18494,11,Có,4.41,Trung bình,5,Không,2024-01-07,Thu,Đồi núi,Ôn đới,37
Công,18489,197,Không,2.71,Cao,2,Không,2024-01-14,Thu,Đồng bằng,Rừng ngập mặn,55
Công,18485,412,Một phần,3.0,Thấp,9,Không,2024-01-21,Thu,Đồi núi,Ôn đới,26
Công,18480,71,Không,2.56,Trung bình,9,Không,2024-01-28,Thu,Đồng bằng,Ôn đới,69
Công,18475,80,Có,2.2,Trung bình,2,Không,2024-02-04,Thu,Trung du,Ôn đới,27
Công,18471,182,Một phần,3.42,Cao,4,Không,2024-02-11,Xuân,Đồi núi,Ôn đới,60
Công,18466,111,Một phần,1.06,Cao,9,Không,2024-02-18,Hạ,Đồng bằng,Nhiệt đới,83
Công,18462,28,Không,2.15,Thấp,1,Không,2024-02-25,Thu,Trung du,Ôn đới,6
Công,18457,391,Một phần,4.58,Trung bình,9,Không,2024-03-03,Xuân,Đồng bằng,Rừng ngập mặn,27
Công,18452,37,Có,1.27,Thấp,7,Không,2024-03-10,Đông,Đồng bằng,Rừng ngập mặn,0
Công,18448,326,Không,1.36,Trung bình,9,Không,2024-03-17,Hạ,Đồng bằng,Nhiệt đới,84
Công,18443,500,Không,3.76,Cao,8,Không,2024-03-24,Xuân,Trung du,Nhiệt đới,62
Công,18439,339,Có,3.25,Trung bình,8,Không,2024-03-31,Thu,Đồng bằng,Nhiệt đới,94
Công,18434,482,Một phần,2.38,Trung bình,9,Không,2024-04-07,Thu,Đồng bằng,Ôn đới,55
Công,18429,423,Có,4.28,Thấp,7,Không,2024-04-14,Đông,Trung du,Ôn đới,5
Công,18425,41,Không,4.01,Trung bình,6,Không,2024-04-21,Xuân,Đồng bằng,Ôn đới,7
Công,18420,380,Có,2.63,Thấp,5,Không,2024-04-28,Đông,Trung du,Ôn đới,73
Công,18416,426,Không,1.33,Cao,6,Không,2024-05-05,Hạ,Đồi núi,Nhiệt đới,57
Công,18411,95,Một phần,2.51,Thấp,1,Không,2024-05-12,Hạ,Đồi núi,Ôn đới,43
Công,18406,300,Một phần,2.03,Cao,9,Không,2024-05-19,Hạ,Đồi núi,Rừng ngập mặn,8
Công,18402,105,Có,1.15,Cao,6,Không,2024-05-26,Hạ,Trung du,Nhiệt đới,94
Công,18397,282,Có,2.34,Thấp,4,Không,2024-06-02,Xuân,Đồi núi,Rừng ngập mặn,65
Công,18393,387,Một phần,3.17,Trung bình,3,Không,2024-06-09,Đông,Đồi núi,Ôn đới,35
Công,18388,182,Không,2.69,Cao,7,Không,2024-06-16,Hạ,Đồng bằng,Nhiệt đới,75
Công,18383,152,Một phần,3.35,Thấp,9,Không,2024-06-23,Hạ,Đồi núi,Rừng ngập mặn,62
Công,18379,97,Có,2.45,Trung bình,10,Không,2024-06-30,Thu,Đồng bằng,Nhiệt đới,50
Công,14247,474,Một phần,1.77,Thấp,8,Không,2024-07-07,Thu,Trung du,Nhiệt đới,31
Công,14232,12,Một phần,3.39,Cao,8,Không,2024-07-14,Xuân,Trung du,Rừng ngập mặn,84
Công,14218,337,Một phần,3.5,Thấp,3,Không,2024-07-21,Đông,Đồng bằng,Nhiệt đới,74
Công,14204,63,Có,1.28,Cao,9,Không,2024-07-28,Thu,Đồng bằng,Ôn đới,58
Công,14190,454,Không,1.96,Cao,10,Không,2024-08-04,Đông,Đồng bằng,Ôn đới,85
Công,14176,225,Một phần,1.25,Thấp,3,Không,2024-08-11,Thu,Đồi núi,Rừng ngập mặn,20
Công,14161,43,Không,2.97,Cao,9,Không,2024-08-18,Đông,Đồng bằng,Nhiệt đới,63
Công,14147,69,Có,4.01,Thấp,4,Không,2024-08-25,Đông,Đồng bằng,Rừng ngập mặn,98
Công,14133,352,Một phần,3.17,Thấp,9,Không,2024-09-01,Thu,Đồi núi,Ôn đới,20
Công,14119,461,Một phần,4.33,Trung bình,8,Không,2024-09-08,Hạ,Trung du,Rừng ngập mặn,55
Công,14105,114,Có,3.55,Cao,7,Không,2024-09-15,Hạ,Đồi núi,Nhiệt đới,12
Công,14091,273,Một phần,2.12,Trung bình,8,Không,2024-09-22,Đông,Trung du,Nhiệt đới,64
Công,14077,46,Một phần,3.41,Cao,9,Không,2024-09-29,Thu,Trung du,Ôn đới,32
Công,14063,349,Có,2.07,Thấp,3,Không,2024-10-06,Thu,Đồi núi,Rừng ngập mặn,62
Công,14049,204,Không,1.23,Trung bình,10,Không,2024-10-13,Đông,Đồng bằng,Nhiệt đới,37
Công,14035,467,Một phần,2.12,Trung bình,2,Không,2024-10-20,Xuân,Trung du,Rừng ngập mặn,17
Công,14020,73,Một phần,2.74,Thấp,2,Không,2024-10-27,Xuân,Đồi núi,Nhiệt đới,74
Công,14006,343,Có,3.33,Thấp,1,Không,2024-11-03,Hạ,Trung du,Nhiệt đới,3
Công,13992,29,Không,4.37,Cao,1,Không,2024-11-10,Hạ,Đồi núi,Rừng ngập mặn,65
Công,13978,458,Có,4.42,Thấp,7,Không,2024-11-17,Hạ,Trung du,Ôn đới,92
Công,13964,197,Có,1.88,Thấp,4,Không,2024-11-24,Đông,Đồi núi,Ôn đới,28
Công,13951,162,Không,4.87,Cao,6,Không,2024-12-01,Đông,Trung du,Rừng ngập mặn,28
Công,13937,72,Một phần,1.11,Thấp,7,Không,2024-12-08,Xuân,Đồng bằng,Ôn đới,1
Công,13923,435,Không,1.09,Thấp,6,Không,2024-12-15,Thu,Đồng bằng,Nhiệt đới,71
Công,13909,156,Một phần,1.98,Cao,9,Không,2024-12-22,Hạ,Đồng bằng,Rừng ngập mặn,94
Công,13895,17,Có,4.59,Trung bình,8,Không,2024-12-29,Đông,Đồng bằng,Rừng ngập mặn,20
