Tên loài,Số lượng,Diện tích sinh sống (km²),Di cư,Tỷ lệ sinh sản,Rủi ro săn mồi,Mối đe dọa môi trường,Sách đỏ,Thời gian,Mùa,Vùng,Loại rừng,Đô thị hóa
Chích chòe,133785,127,Có,2.18,Trung bình,4,Không,2022-06-26,Xuân,Đồng bằng,Rừng ngập mặn,86
Chích chòe,126349,100,Một phần,3.5,Trung bình,4,Không,2022-07-03,Xuân,Đồng bằng,Nhiệt đới,67
Chích chòe,126476,36,Có,4.59,Thấp,3,Không,2022-07-10,Xuân,Đồng bằng,Ôn đới,58
Chích chòe,126602,233,Có,3.7,Thấp,9,Không,2022-07-17,Thu,Đồi núi,Nhiệt đới,78
Chích chòe,126729,118,Không,1.69,Trung bình,4,Không,2022-07-24,Xuân,Đồi núi,Ôn đới,89
Chích chòe,126855,18,Không,4.25,Trung bình,4,Không,2022-07-31,Hạ,Trung du,Nhiệt đới,44
Chích chòe,126982,259,Một phần,1.62,Trung bình,6,Không,2022-08-07,Xuân,Trung du,Ôn đới,31
Chích chòe,127109,388,Có,4.55,Thấp,10,Không,2022-08-14,Hạ,Đồi núi,Rừng ngập mặn,44
Chích chòe,127236,390,Có,2.22,Thấp,7,Không,2022-08-21,Đông,Đồng bằng,Ôn đới,18
Chích chòe,127364,316,Có,1.11,Trung bình,1,Không,2022-08-28,Thu,Trung du,Nhiệt đới,100
Chích chòe,127491,435,Không,2.69,Trung bình,4,Không,2022-09-04,Đông,Trung du,Nhiệt đới,59
Chích chòe,127618,454,Một phần,1.87,Cao,3,Không,2022-09-11,Thu,Trung du,Ôn đới,58
Chích chòe,127746,130,Một phần,4.58,Cao,7,Không,2022-09-18,Xuân,Đồng bằng,Nhiệt đới,80
Chích chòe,127874,257,Không,1.2,Thấp,4,Không,2022-09-25,Xuân,Đồng bằng,Rừng ngập mặn,16
Chích chòe,128002,268,Một phần,1.42,Thấp,1,Không,2022-10-02,Hạ,Đồi núi,Nhiệt đới,30
Chích chòe,128130,219,Một phần,1.57,Trung bình,10,Không,2022-10-09,Hạ,Đồng bằng,Rừng ngập mặn,24
Chích chòe,128258,485,Có,1.91,Cao,4,Không,2022-10-16,Thu,Trung du,Ôn đới,63
Chích chòe,128386,136,Một phần,2.09,Cao,10,Không,2022-10-23,Xuân,Trung du,Nhiệt đới,37
Chích chòe,128514,186,Không,1.55,Trung bình,2,Không,2022-10-30,Thu,Trung du,Ôn đới,53
Chích chòe,128643,378,Có,4.27,Trung bình,6,Không,2022-11-06,Thu,Trung du,Ôn đới,19
Chích chòe,128772,182,Không,2.65,Cao,8,Không,2022-11-13,Đông,Trung du,Nhiệt đới,52
Chích chòe,128900,419,Một phần,4.8,Thấp,7,Không,2022-11-20,Đông,Đồng bằng,Ôn đới,57
Chích chòe,129029,190,Một phần,4.16,Trung bình,1,Không,2022-11-27,Xuân,Trung du,Nhiệt đới,61
Chích chòe,129158,78,Không,2.81,Thấp,5,Không,2022-12-04,Hạ,Trung du,Nhiệt đới,51
Chích chòe,129287,270,Không,3.9,Cao,6,Không,2022-12-11,Hạ,Trung du,Rừng ngập mặn,79
Chích chòe,129417,284,Không,4.75,Trung bình,5,Không,2022-12-18,Hạ,Đồng bằng,Nhiệt đới,40
Chích chòe,129546,228,Có,1.2,Trung bình,2,Không,2022-12-25,Hạ,Đồng bằng,Nhiệt đới,93
Chích chòe,147654,108,Có,2.71,Cao,8,Không,2023-01-01,Hạ,Trung du,Ôn đới,70
Chích chòe,147876,463,Không,4.26,Thấp,2,Không,2023-01-08,Hạ,Đồi núi,Ôn đới,67
Chích chòe,148098,229,Có,4.3,Thấp,1,Không,2023-01-15,Hạ,Trung du,Rừng ngập mặn,56
Chích chòe,148320,196,Một phần,2.79,Thấp,7,Không,2023-01-22,Đông,Đồng bằng,Nhiệt đới,29
Chích chòe,148542,490,Một phần,4.49,Thấp,5,Không,2023-01-29,Xuân,Đồng bằng,Ôn đới,63
Chích chòe,148765,384,Một phần,1.14,Thấp,5,Không,2023-02-05,Thu,Đồi núi,Rừng ngập mặn,99
Chích chòe,148988,177,Một phần,2.12,Cao,3,Không,2023-02-12,Đông,Đồng bằng,Ôn đới,47
Chích chòe,149212,454,Một phần,2.47,Thấp,1,Không,2023-02-19,Hạ,Trung du,Ôn đới,71
Chích chòe,149436,417,Một phần,2.85,Thấp,5,Không,2023-02-26,Hạ,Trung du,Nhiệt đới,93
Chích chòe,149660,149,Không,1.05,Thấp,2,Không,2023-03-05,Thu,Trung du,Nhiệt đới,69
Chích chòe,149884,222,Có,4.18,Thấp,6,Không,2023-03-12,Đông,Trung du,Rừng ngập mặn,46
Chích chòe,150109,221,Không,1.4,Trung bình,10,Không,2023-03-19,Thu,Đồi núi,Nhiệt đới,89
Chích chòe,150334,56,Có,2.0,Trung bình,6,Không,2023-03-26,Hạ,Đồi núi,Rừng ngập mặn,62
Chích chòe,150560,233,Một phần,4.05,Trung bình,2,Không,2023-04-02,Hạ,Đồng bằng,Rừng ngập mặn,41
Chích chòe,150786,69,Không,1.16,Thấp,5,Không,2023-04-09,Hạ,Trung du,Ôn đới,14
Chích chòe,151012,188,Một phần,3.2,Trung bình,2,Không,2023-04-16,Đông,Trung du,Ôn đới,42
Chích chòe,151238,493,Một phần,2.46,Trung bình,7,Không,2023-04-23,Hạ,Đồng bằng,Nhiệt đới,3
Chích chòe,151465,339,Một phần,4.13,Cao,6,Không,2023-04-30,Hạ,Trung du,Nhiệt đới,86
Chích chòe,151692,433,Không,1.39,Cao,3,Không,2023-05-07,Thu,Trung du,Rừng ngập mặn,98
Chích chòe,151920,488,Một phần,4.56,Cao,1,Không,2023-05-14,Xuân,Đồng bằng,Nhiệt đới,8
Chích chòe,152148,440,Không,3.37,Cao,10,Không,2023-05-21,Xuân,Đồi núi,Nhiệt đới,83
Chích chòe,152376,264,Không,2.43,Cao,5,Không,2023-05-28,Hạ,Trung du,Ôn đới,79
Chích chòe,152605,25,Một phần,1.35,Cao,7,Không,2023-06-04,Đông,Đồng bằng,Rừng ngập mặn,39
Chích chòe,152833,112,Một phần,3.78,Cao,7,Không,2023-06-11,Thu,Đồi núi,Rừng ngập mặn,6
Chích chòe,153063,232,Không,1.65,Thấp,1,Không,2023-06-18,Đông,Trung du,Ôn đới,22
Chích chòe,153292,349,Không,3.12,Thấp,3,Không,2023-06-25,Thu,Đồi núi,Ôn đới,1
Chích chòe,164882,146,Có,2.93,Cao,10,Không,2023-07-02,Đông,Đồng bằng,Nhiệt đới,44
Chích chòe,165170,200,Có,3.38,Cao,4,Không,2023-07-09,Thu,Đồi núi,Rừng ngập mặn,35
Chích chòe,165460,329,Một phần,1.06,Cao,3,Không,2023-07-16,Xuân,Trung du,Rừng ngập mặn,89
Chích chòe,165749,137,Không,1.39,Cao,4,Không,2023-07-23,Thu,Đồng bằng,Nhiệt đới,9
Chích chòe,166039,93,Một phần,1.63,Thấp,3,Không,2023-07-30,Hạ,Trung du,Nhiệt đới,99
Chích chòe,166330,291,Có,1.72,Cao,6,Không,2023-08-06,Xuân,Đồng bằng,Rừng ngập mặn,9
Chích chòe,166621,112,Một phần,4.41,Trung bình,2,Không,2023-08-13,Hạ,Đồng bằng,Nhiệt đới,78
Chích chòe,166912,167,Có,1.86,Thấp,7,Không,2023-08-20,Xuân,Đồi núi,Rừng ngập mặn,6
Chích chòe,167204,299,Có,4.36,Cao,10,Không,2023-08-27,Hạ,Đồng bằng,Ôn đới,16
Chích chòe,167497,235,Một phần,4.41,Cao,1,Không,2023-09-03,Thu,Đồng bằng,Rừng ngập mặn,50
Chích chòe,167790,371,Một phần,1.5,Trung bình,7,Không,2023-09-10,Thu,Đồi núi,Rừng ngập mặn,45
Chích chòe,168084,240,Một phần,3.22,Trung bình,4,Không,2023-09-17,Xuân,Trung du,Ôn đới,61
Chích chòe,168378,367,Một phần,3.35,Trung bình,5,Không,2023-09-24,Thu,Đồng bằng,Nhiệt đới,9
Chích chòe,168673,23,Có,4.64,Thấp,7,Không,2023-10-01,Thu,Trung du,Rừng ngập mặn,83
Chích chòe,168968,119,Không,4.97,Trung bình,1,Không,2023-10-08,Hạ,Trung du,Nhiệt đới,38
Chích chòe,169264,233,Có,2.83,Cao,2,Không,2023-10-15,Đông,Đồi núi,Rừng ngập mặn,77
Chích chòe,169560,479,Có,2.79,Thấp,4,Không,2023-10-22,Xuân,Đồi núi,Nhiệt đới,43
Chích chòe,169856,178,Một phần,1.62,Trung bình,8,Không,2023-10-29,Hạ,Đồng bằng,Ôn đới,63
Chích chòe,170154,15,Không,3.19,Cao,9,Không,2023-11-05,Hạ,Đồi núi,Ôn đới,52
Chích chòe,170451,139,Một phần,4.05,Cao,2,Không,2023-11-12,Thu,Trung du,Ôn đới,15
Chích chòe,170750,227,Không,5.0,Thấp,8,Không,2023-11-19,Xuân,Đồi núi,Rừng ngập mặn,29
Chích chòe,171049,488,Có,1.24,Thấp,7,Không,2023-11-26,Hạ,Trung du,Ôn đới,95
Chích chòe,171348,290,Một phần,4.17,Cao,6,Không,2023-12-03,Hạ,Trung du,Nhiệt đới,12
Chích chòe,171648,460,Có,4.94,Trung bình,1,Không,2023-12-10,Xuân,Đồng bằng,Nhiệt đới,58
Chích chòe,171948,425,Không,4.58,Thấp,7,Không,2023-12-17,Hạ,Đồng bằng,Ôn đới,79
Chích chòe,172249,401,Một phần,1.16,Cao,9,Không,2023-12-24,Đông,Đồng bằng,Nhiệt đới,78
Chích chòe,172551,275,Một phần,1.83,Trung bình,2,Không,2023-12-31,Hạ,Đồng bằng,Rừng ngập mặn,11
Chích chòe,186894,207,Một phần,3.86,Trung bình,1,Không,2024-01-07,Hạ,Đồi núi,Ôn đới,97
Chích chòe,187268,336,Không,4.25,Cao,8,Không,2024-01-14,Thu,Đồng bằng,Ôn đới,60
Chích chòe,187642,109,Không,2.15,Trung bình,4,Không,2024-01-21,Xuân,Đồi núi,Rừng ngập mặn,14
Chích chòe,188018,66,Không,1.42,Thấp,1,Không,2024-01-28,Xuân,Đồng bằng,Rừng ngập mặn,67
Chích chòe,188394,305,Không,2.37,Cao,9,Không,2024-02-04,Hạ,Trung du,Ôn đới,95
Chích chòe,188771,413,Có,1.41,Thấp,8,Không,2024-02-11,Đông,Đồi núi,Nhiệt đới,35
Chích chòe,189148,134,Không,1.35,Trung bình,8,Không,2024-02-18,Hạ,Đồi núi,Nhiệt đới,27
Chích chòe,189526,121,Không,1.59,Thấp,4,Không,2024-02-25,Đông,Đồi núi,Rừng ngập mặn,61
Chích chòe,189905,347,Một phần,3.94,Trung bình,8,Không,2024-03-03,Đông,Đồng bằng,Rừng ngập mặn,55
Chích chòe,190285,382,Có,4.84,Cao,10,Không,2024-03-10,Đông,Trung du,Rừng ngập mặn,25
Chích chòe,190666,171,Một phần,4.47,Trung bình,7,Không,2024-03-17,Hạ,Đồi núi,Nhiệt đới,44
Chích chòe,191047,221,Không,4.19,Trung bình,6,Không,2024-03-24,Đông,Đồng bằng,Ôn đới,46
Chích chòe,191429,288,Có,1.99,Cao,10,Không,2024-03-31,Thu,Trung du,Nhiệt đới,56
Chích chòe,191812,109,Có,3.15,Thấp,6,Không,2024-04-07,Hạ,Trung du,Nhiệt đới,16
Chích chòe,192196,83,Có,3.32,Cao,1,Không,2024-04-14,Thu,Đồng bằng,Nhiệt đới,91
Chích chòe,192580,264,Một phần,4.57,Cao,5,Không,2024-04-21,Hạ,Trung du,Ôn đới,6
Chích chòe,192965,339,Không,4.43,Cao,5,Không,2024-04-28,Xuân,Trung du,Nhiệt đới,8
Chích chòe,193351,344,Không,2.56,Trung bình,9,Không,2024-05-05,Hạ,Đồng bằng,Rừng ngập mặn,53
Chích chòe,193738,304,Một phần,1.14,Trung bình,8,Không,2024-05-12,Đông,Đồng bằng,Rừng ngập mặn,4
Chích chòe,194125,89,Không,1.69,Trung bình,6,Không,2024-05-19,Đông,Đồng bằng,Nhiệt đới,72
Chích chòe,194514,368,Có,3.88,Cao,5,Không,2024-05-26,Thu,Trung du,Ôn đới,39
Chích chòe,194903,380,Có,4.93,Thấp,4,Không,2024-06-02,Xuân,Trung du,Rừng ngập mặn,45
Chích chòe,195293,318,Không,2.13,Cao,1,Không,2024-06-09,Xuân,Trung du,Ôn đới,43
Chích chòe,195683,309,Không,3.1,Thấp,2,Không,2024-06-16,Hạ,Trung du,Rừng ngập mặn,43
Chích chòe,196074,381,Có,2.8,Cao,10,Không,2024-06-23,Xuân,Trung du,Rừng ngập mặn,51
Chích chòe,196467,161,Có,4.51,Trung bình,4,Không,2024-06-30,Đông,Đồng bằng,Rừng ngập mặn,51
Chích chòe,214232,83,Không,1.84,Thấp,7,Không,2024-07-07,Xuân,Trung du,Rừng ngập mặn,6
Chích chòe,214714,364,Không,3.66,Trung bình,6,Không,2024-07-14,Xuân,Đồng bằng,Ôn đới,9
Chích chòe,215197,359,Một phần,3.96,Thấp,4,Không,2024-07-21,Hạ,Đồng bằng,Nhiệt đới,85
Chích chòe,215682,463,Có,4.46,Thấp,2,Không,2024-07-28,Thu,Trung du,Rừng ngập mặn,12
Chích chòe,216167,441,Có,2.45,Thấp,2,Không,2024-08-04,Xuân,Đồng bằng,Rừng ngập mặn,91
Chích chòe,216653,43,Có,4.83,Thấp,1,Không,2024-08-11,Xuân,Trung du,Nhiệt đới,37
Chích chòe,217141,241,Không,4.3,Cao,8,Không,2024-08-18,Thu,Đồng bằng,Rừng ngập mặn,65
Chích chòe,217629,359,Không,4.65,Trung bình,2,Không,2024-08-25,Hạ,Đồi núi,Rừng ngập mặn,86
Chích chòe,218119,485,Một phần,2.74,Thấp,1,Không,2024-09-01,Hạ,Trung du,Ôn đới,45
Chích chòe,218610,482,Một phần,3.3,Cao,7,Không,2024-09-08,Đông,Đồng bằng,Nhiệt đới,19
Chích chòe,219102,250,Một phần,1.18,Cao,1,Không,2024-09-15,Hạ,Đồi núi,Ôn đới,44
Chích chòe,219595,434,Một phần,3.14,Cao,4,Không,2024-09-22,Hạ,Đồng bằng,Nhiệt đới,7
Chích chòe,220089,13,Có,3.49,Cao,9,Không,2024-09-29,Hạ,Đồng bằng,Nhiệt đới,69
Chích chòe,220584,60,Một phần,1.57,Cao,2,Không,2024-10-06,Đông,Đồi núi,Rừng ngập mặn,27
Chích chòe,221080,157,Không,1.27,Cao,3,Không,2024-10-13,Đông,Đồng bằng,Rừng ngập mặn,43
Chích chòe,221578,376,Một phần,2.37,Cao,3,Không,2024-10-20,Xuân,Trung du,Rừng ngập mặn,48
Chích chòe,222076,103,Không,1.13,Trung bình,6,Không,2024-10-27,Đông,Đồng bằng,Ôn đới,90
Chích chòe,222576,115,Có,1.37,Cao,7,Không,2024-11-03,Xuân,Trung du,Ôn đới,52
Chích chòe,223077,231,Có,3.27,Trung bình,4,Không,2024-11-10,Hạ,Trung du,Ôn đới,41
Chích chòe,223579,229,Không,3.82,Thấp,4,Không,2024-11-17,Xuân,Trung du,Rừng ngập mặn,20
Chích chòe,224082,198,Một phần,1.93,Cao,5,Không,2024-11-24,Hạ,Đồng bằng,Ôn đới,59
Chích chòe,224586,447,Một phần,1.48,Cao,4,Không,2024-12-01,Đông,Đồi núi,Nhiệt đới,100
Chích chòe,225091,379,Một phần,2.49,Trung bình,6,Không,2024-12-08,Hạ,Đồng bằng,Nhiệt đới,16
Chích chòe,225598,430,Một phần,3.79,Trung bình,2,Không,2024-12-15,Đông,Đồng bằng,Nhiệt đới,59
Chích chòe,226105,62,Một phần,1.3,Cao,9,Không,2024-12-22,Thu,Đồng bằng,Nhiệt đới,9
Chích chòe,226614,197,Một phần,2.82,Trung bình,10,Không,2024-12-29,Thu,Đồi núi,Nhiệt đới,62
