Tên loài,Số lượng,Diện tích sinh sống (km²),Di cư,Tỷ lệ sinh sản,Rủi ro săn mồi,Mối đe dọa môi trường,Sách đỏ,Thời gian,Mùa,Vùng,Loại rừng,Đô thị hóa
Cắt nhỏ bụng vàng,31030,29,Có,1.91,Cao,2,Không,2021-11-28,Thu,Đồng bằng,Ôn đới,28
Cắt nhỏ bụng vàng,30991,200,Có,2.38,Trung bình,9,Không,2021-12-05,Thu,Trung du,Ôn đới,85
Cắt nhỏ bụng vàng,30952,295,Có,3.23,Cao,3,Không,2021-12-12,Xuân,Đồng bằng,Ôn đới,43
Cắt nhỏ bụng vàng,30914,465,Không,3.37,Cao,8,Không,2021-12-19,Thu,Đồi núi,Ôn đới,6
Cắt nhỏ bụng vàng,30875,160,Không,2.19,Trung bình,4,Không,2021-12-26,Hạ,Đồi núi,Rừng ngập mặn,52
Cắt nhỏ bụng vàng,27786,206,Có,4.24,Trung bình,1,Không,2022-01-02,Hạ,Đồng bằng,Nhiệt đới,60
Cắt nhỏ bụng vàng,27738,434,Có,3.62,Cao,9,Không,2022-01-09,Hạ,Đồng bằng,Ôn đới,12
Cắt nhỏ bụng vàng,27689,267,Có,4.27,Thấp,4,Không,2022-01-16,Đông,Đồng bằng,Ôn đới,65
Cắt nhỏ bụng vàng,27641,225,Không,2.61,Trung bình,9,Không,2022-01-23,Thu,Đồng bằng,Nhiệt đới,45
Cắt nhỏ bụng vàng,27592,42,Một phần,3.54,Cao,5,Không,2022-01-30,Đông,Trung du,Ôn đới,100
Cắt nhỏ bụng vàng,27544,79,Không,1.32,Cao,8,Không,2022-02-06,Thu,Đồng bằng,Nhiệt đới,58
Cắt nhỏ bụng vàng,27496,17,Có,3.47,Thấp,4,Không,2022-02-13,Xuân,Trung du,Ôn đới,64
Cắt nhỏ bụng vàng,27448,329,Không,3.71,Thấp,5,Không,2022-02-20,Hạ,Trung du,Ôn đới,59
Cắt nhỏ bụng vàng,27400,393,Một phần,3.07,Trung bình,7,Không,2022-02-27,Thu,Trung du,Nhiệt đới,82
Cắt nhỏ bụng vàng,27352,176,Có,3.32,Thấp,7,Không,2022-03-06,Xuân,Đồng bằng,Ôn đới,14
Cắt nhỏ bụng vàng,27304,352,Có,3.01,Trung bình,9,Không,2022-03-13,Đông,Đồi núi,Nhiệt đới,45
Cắt nhỏ bụng vàng,27256,97,Có,3.41,Thấp,3,Không,2022-03-20,Thu,Trung du,Rừng ngập mặn,59
Cắt nhỏ bụng vàng,27208,193,Không,3.56,Trung bình,1,Không,2022-03-27,Thu,Đồi núi,Rừng ngập mặn,13
Cắt nhỏ bụng vàng,27161,425,Không,2.02,Cao,1,Không,2022-04-03,Xuân,Trung du,Nhiệt đới,58
Cắt nhỏ bụng vàng,27113,201,Có,4.4,Trung bình,5,Không,2022-04-10,Xuân,Trung du,Nhiệt đới,0
Cắt nhỏ bụng vàng,27066,489,Có,1.09,Trung bình,2,Không,2022-04-17,Đông,Đồi núi,Ôn đới,29
Cắt nhỏ bụng vàng,27018,237,Có,4.94,Trung bình,7,Không,2022-04-24,Xuân,Đồng bằng,Ôn đới,5
Cắt nhỏ bụng vàng,26971,125,Không,4.72,Trung bình,10,Không,2022-05-01,Xuân,Đồng bằng,Nhiệt đới,100
Cắt nhỏ bụng vàng,26924,220,Không,1.03,Thấp,3,Không,2022-05-08,Thu,Trung du,Ôn đới,50
Cắt nhỏ bụng vàng,26877,335,Có,2.92,Trung bình,3,Không,2022-05-15,Hạ,Đồng bằng,Rừng ngập mặn,81
Cắt nhỏ bụng vàng,26830,358,Có,4.99,Cao,2,Không,2022-05-22,Thu,Đồi núi,Rừng ngập mặn,93
Cắt nhỏ bụng vàng,26783,382,Không,1.58,Thấp,9,Không,2022-05-29,Xuân,Đồng bằng,Nhiệt đới,67
Cắt nhỏ bụng vàng,26736,80,Có,2.87,Cao,6,Không,2022-06-05,Xuân,Đồi núi,Ôn đới,76
Cắt nhỏ bụng vàng,26689,417,Một phần,2.62,Cao,7,Không,2022-06-12,Xuân,Đồng bằng,Ôn đới,8
Cắt nhỏ bụng vàng,26642,421,Một phần,2.99,Trung bình,9,Không,2022-06-19,Thu,Đồi núi,Nhiệt đới,68
Cắt nhỏ bụng vàng,26596,36,Có,3.86,Trung bình,3,Không,2022-06-26,Hạ,Đồi núi,Nhiệt đới,22
Cắt nhỏ bụng vàng,33559,79,Có,1.82,Thấp,5,Không,2022-07-03,Thu,Đồi núi,Ôn đới,67
Cắt nhỏ bụng vàng,33534,475,Không,3.11,Trung bình,2,Không,2022-07-10,Thu,Trung du,Nhiệt đới,98
Cắt nhỏ bụng vàng,33508,421,Không,1.27,Cao,4,Không,2022-07-17,Thu,Trung du,Nhiệt đới,89
Cắt nhỏ bụng vàng,33483,469,Một phần,4.47,Cao,6,Không,2022-07-24,Hạ,Đồi núi,Nhiệt đới,55
Cắt nhỏ bụng vàng,33458,97,Có,2.12,Thấp,4,Không,2022-07-31,Xuân,Đồi núi,Ôn đới,6
Cắt nhỏ bụng vàng,33433,25,Không,3.3,Trung bình,6,Không,2022-08-07,Thu,Trung du,Nhiệt đới,92
Cắt nhỏ bụng vàng,33408,157,Một phần,2.52,Trung bình,8,Không,2022-08-14,Xuân,Đồi núi,Rừng ngập mặn,78
Cắt nhỏ bụng vàng,33383,293,Một phần,1.77,Thấp,7,Không,2022-08-21,Xuân,Đồi núi,Nhiệt đới,73
Cắt nhỏ bụng vàng,33358,378,Có,4.37,Cao,10,Không,2022-08-28,Đông,Đồi núi,Nhiệt đới,62
Cắt nhỏ bụng vàng,33333,72,Không,1.53,Thấp,5,Không,2022-09-04,Xuân,Đồng bằng,Rừng ngập mặn,5
Cắt nhỏ bụng vàng,33308,244,Không,3.55,Cao,4,Không,2022-09-11,Hạ,Trung du,Rừng ngập mặn,13
Cắt nhỏ bụng vàng,33283,34,Không,3.59,Thấp,8,Không,2022-09-18,Thu,Đồi núi,Ôn đới,16
Cắt nhỏ bụng vàng,33258,404,Không,3.06,Thấp,3,Không,2022-09-25,Đông,Đồi núi,Rừng ngập mặn,71
Cắt nhỏ bụng vàng,33233,353,Một phần,1.98,Thấp,8,Không,2022-10-02,Đông,Đồng bằng,Nhiệt đới,70
Cắt nhỏ bụng vàng,33208,129,Một phần,4.99,Thấp,5,Không,2022-10-09,Hạ,Đồng bằng,Ôn đới,90
Cắt nhỏ bụng vàng,33183,102,Không,4.75,Trung bình,9,Không,2022-10-16,Xuân,Đồi núi,Nhiệt đới,2
Cắt nhỏ bụng vàng,33158,211,Có,2.63,Cao,5,Không,2022-10-23,Thu,Đồi núi,Ôn đới,30
Cắt nhỏ bụng vàng,33133,73,Không,2.69,Cao,7,Không,2022-10-30,Đông,Đồi núi,Nhiệt đới,93
Cắt nhỏ bụng vàng,33109,22,Một phần,2.39,Cao,1,Không,2022-11-06,Đông,Trung du,Nhiệt đới,37
Cắt nhỏ bụng vàng,33084,490,Có,2.5,Thấp,8,Không,2022-11-13,Đông,Trung du,Rừng ngập mặn,50
Cắt nhỏ bụng vàng,33059,181,Có,3.02,Thấp,8,Không,2022-11-20,Hạ,Trung du,Nhiệt đới,2
Cắt nhỏ bụng vàng,33034,460,Một phần,2.77,Cao,10,Không,2022-11-27,Xuân,Đồng bằng,Nhiệt đới,53
Cắt nhỏ bụng vàng,33009,329,Không,3.57,Trung bình,10,Không,2022-12-04,Hạ,Đồng bằng,Ôn đới,35
Cắt nhỏ bụng vàng,32985,347,Không,4.06,Thấp,6,Không,2022-12-11,Đông,Đồng bằng,Rừng ngập mặn,4
Cắt nhỏ bụng vàng,32960,15,Không,3.7,Cao,8,Không,2022-12-18,Hạ,Trung du,Nhiệt đới,23
Cắt nhỏ bụng vàng,32935,471,Có,1.87,Trung bình,7,Không,2022-12-25,Xuân,Đồng bằng,Rừng ngập mặn,49
Cắt nhỏ bụng vàng,22269,165,Không,3.22,Thấp,4,Không,2023-01-01,Xuân,Đồi núi,Ôn đới,52
Cắt nhỏ bụng vàng,22219,199,Không,4.79,Cao,6,Không,2023-01-08,Xuân,Đồng bằng,Rừng ngập mặn,33
Cắt nhỏ bụng vàng,22169,208,Không,4.97,Thấp,9,Không,2023-01-15,Xuân,Đồng bằng,Nhiệt đới,20
Cắt nhỏ bụng vàng,22119,246,Một phần,3.28,Thấp,1,Không,2023-01-22,Hạ,Trung du,Ôn đới,76
Cắt nhỏ bụng vàng,22069,11,Một phần,3.15,Cao,1,Không,2023-01-29,Thu,Đồng bằng,Ôn đới,47
Cắt nhỏ bụng vàng,22020,323,Có,2.65,Thấp,3,Không,2023-02-05,Xuân,Trung du,Ôn đới,21
Cắt nhỏ bụng vàng,21970,448,Không,4.21,Thấp,1,Không,2023-02-12,Thu,Đồi núi,Ôn đới,74
Cắt nhỏ bụng vàng,21921,230,Không,2.87,Cao,4,Không,2023-02-19,Thu,Trung du,Ôn đới,23
Cắt nhỏ bụng vàng,21871,59,Có,1.43,Trung bình,6,Không,2023-02-26,Đông,Đồng bằng,Rừng ngập mặn,19
Cắt nhỏ bụng vàng,21822,256,Một phần,4.03,Trung bình,8,Không,2023-03-05,Hạ,Đồng bằng,Rừng ngập mặn,11
Cắt nhỏ bụng vàng,21773,64,Không,2.08,Thấp,4,Không,2023-03-12,Đông,Đồi núi,Rừng ngập mặn,12
Cắt nhỏ bụng vàng,21724,364,Một phần,2.59,Thấp,2,Không,2023-03-19,Thu,Trung du,Nhiệt đới,17
Cắt nhỏ bụng vàng,21675,293,Có,3.98,Cao,7,Không,2023-03-26,Xuân,Đồng bằng,Ôn đới,46
Cắt nhỏ bụng vàng,21626,173,Một phần,4.48,Cao,1,Không,2023-04-02,Hạ,Đồi núi,Nhiệt đới,76
Cắt nhỏ bụng vàng,21578,100,Một phần,3.79,Trung bình,10,Không,2023-04-09,Hạ,Trung du,Rừng ngập mặn,93
Cắt nhỏ bụng vàng,21529,447,Không,3.28,Cao,10,Không,2023-04-16,Xuân,Đồng bằng,Rừng ngập mặn,99
Cắt nhỏ bụng vàng,21481,41,Có,3.61,Cao,6,Không,2023-04-23,Đông,Đồi núi,Ôn đới,33
Cắt nhỏ bụng vàng,21432,261,Một phần,1.61,Cao,4,Không,2023-04-30,Thu,Đồng bằng,Ôn đới,86
Cắt nhỏ bụng vàng,21384,34,Không,4.27,Trung bình,5,Không,2023-05-07,Thu,Đồng bằng,Ôn đới,72
Cắt nhỏ bụng vàng,21336,221,Không,4.88,Trung bình,6,Không,2023-05-14,Thu,Đồng bằng,Ôn đới,97
Cắt nhỏ bụng vàng,21288,377,Có,2.68,Thấp,6,Không,2023-05-21,Xuân,Đồi núi,Rừng ngập mặn,100
Cắt nhỏ bụng vàng,21240,437,Có,1.58,Trung bình,2,Không,2023-05-28,Xuân,Trung du,Ôn đới,25
Cắt nhỏ bụng vàng,21192,220,Có,3.24,Trung bình,9,Không,2023-06-04,Xuân,Đồng bằng,Rừng ngập mặn,16
Cắt nhỏ bụng vàng,21145,11,Một phần,2.16,Cao,2,Không,2023-06-11,Thu,Đồi núi,Rừng ngập mặn,72
Cắt nhỏ bụng vàng,21097,322,Có,4.95,Trung bình,7,Không,2023-06-18,Xuân,Đồng bằng,Nhiệt đới,99
Cắt nhỏ bụng vàng,21050,251,Có,3.62,Thấp,8,Không,2023-06-25,Thu,Trung du,Nhiệt đới,28
Cắt nhỏ bụng vàng,21002,84,Một phần,2.24,Trung bình,10,Không,2023-07-02,Hạ,Đồng bằng,Rừng ngập mặn,13
Cắt nhỏ bụng vàng,20955,271,Có,2.01,Thấp,9,Không,2023-07-09,Xuân,Đồi núi,Nhiệt đới,83
Cắt nhỏ bụng vàng,20908,100,Không,2.08,Trung bình,8,Không,2023-07-16,Thu,Đồi núi,Ôn đới,48
Cắt nhỏ bụng vàng,20861,29,Không,3.93,Cao,5,Không,2023-07-23,Hạ,Đồng bằng,Ôn đới,6
Cắt nhỏ bụng vàng,20814,339,Một phần,1.1,Thấp,9,Không,2023-07-30,Hạ,Trung du,Ôn đới,35
Cắt nhỏ bụng vàng,20767,444,Một phần,2.97,Trung bình,6,Không,2023-08-06,Thu,Đồi núi,Ôn đới,32
Cắt nhỏ bụng vàng,20720,108,Không,2.93,Trung bình,2,Không,2023-08-13,Xuân,Đồi núi,Nhiệt đới,57
Cắt nhỏ bụng vàng,20674,347,Một phần,1.39,Cao,10,Không,2023-08-20,Đông,Trung du,Rừng ngập mặn,40
Cắt nhỏ bụng vàng,20627,170,Có,3.43,Trung bình,7,Không,2023-08-27,Xuân,Đồng bằng,Ôn đới,54
Cắt nhỏ bụng vàng,20581,281,Một phần,3.35,Thấp,2,Không,2023-09-03,Hạ,Đồng bằng,Rừng ngập mặn,24
Cắt nhỏ bụng vàng,20534,425,Có,1.86,Cao,5,Không,2023-09-10,Hạ,Trung du,Ôn đới,96
Cắt nhỏ bụng vàng,20488,409,Không,4.09,Cao,9,Không,2023-09-17,Đông,Đồng bằng,Nhiệt đới,43
Cắt nhỏ bụng vàng,20442,159,Không,2.6,Trung bình,7,Không,2023-09-24,Xuân,Đồng bằng,Ôn đới,19
Cắt nhỏ bụng vàng,20396,251,Không,1.18,Trung bình,8,Không,2023-10-01,Đông,Đồi núi,Rừng ngập mặn,37
Cắt nhỏ bụng vàng,20350,174,Một phần,4.57,Trung bình,5,Không,2023-10-08,Thu,Đồng bằng,Ôn đới,25
Cắt nhỏ bụng vàng,20304,68,Có,2.55,Thấp,7,Không,2023-10-15,Hạ,Trung du,Ôn đới,12
Cắt nhỏ bụng vàng,20259,235,Không,2.04,Thấp,9,Không,2023-10-22,Xuân,Đồi núi,Ôn đới,34
Cắt nhỏ bụng vàng,20213,126,Có,2.91,Cao,6,Không,2023-10-29,Xuân,Đồng bằng,Rừng ngập mặn,98
Cắt nhỏ bụng vàng,20168,242,Một phần,1.59,Thấp,4,Không,2023-11-05,Đông,Đồng bằng,Rừng ngập mặn,14
Cắt nhỏ bụng vàng,20122,25,Không,1.36,Trung bình,4,Không,2023-11-12,Xuân,Trung du,Nhiệt đới,15
Cắt nhỏ bụng vàng,20077,168,Một phần,1.9,Trung bình,9,Không,2023-11-19,Xuân,Đồi núi,Ôn đới,53
Cắt nhỏ bụng vàng,20032,257,Một phần,3.57,Cao,7,Không,2023-11-26,Hạ,Trung du,Rừng ngập mặn,61
Cắt nhỏ bụng vàng,19987,422,Không,1.25,Thấp,1,Không,2023-12-03,Đông,Đồng bằng,Rừng ngập mặn,54
Cắt nhỏ bụng vàng,19942,261,Một phần,4.79,Cao,10,Không,2023-12-10,Đông,Trung du,Rừng ngập mặn,26
Cắt nhỏ bụng vàng,19897,465,Một phần,2.08,Cao,1,Không,2023-12-17,Thu,Trung du,Ôn đới,44
Cắt nhỏ bụng vàng,19852,354,Có,2.96,Trung bình,3,Không,2023-12-24,Đông,Đồi núi,Ôn đới,10
Cắt nhỏ bụng vàng,19808,62,Có,3.71,Cao,5,Không,2023-12-31,Hạ,Trung du,Ôn đới,69
Cắt nhỏ bụng vàng,19763,109,Không,1.61,Cao,5,Không,2024-01-07,Thu,Trung du,Ôn đới,19
Cắt nhỏ bụng vàng,19719,129,Không,1.96,Trung bình,5,Không,2024-01-14,Hạ,Trung du,Nhiệt đới,61
Cắt nhỏ bụng vàng,19674,490,Một phần,3.68,Cao,2,Không,2024-01-21,Hạ,Đồng bằng,Rừng ngập mặn,99
Cắt nhỏ bụng vàng,19630,315,Một phần,4.7,Cao,10,Không,2024-01-28,Đông,Đồng bằng,Rừng ngập mặn,24
Cắt nhỏ bụng vàng,19586,342,Một phần,1.64,Thấp,4,Không,2024-02-04,Đông,Trung du,Rừng ngập mặn,3
Cắt nhỏ bụng vàng,19542,270,Một phần,1.67,Thấp,8,Không,2024-02-11,Hạ,Đồi núi,Rừng ngập mặn,34
Cắt nhỏ bụng vàng,19498,247,Có,4.61,Cao,9,Không,2024-02-18,Xuân,Đồi núi,Nhiệt đới,37
Cắt nhỏ bụng vàng,19454,385,Không,4.54,Thấp,3,Không,2024-02-25,Xuân,Đồi núi,Ôn đới,70
Cắt nhỏ bụng vàng,19410,440,Một phần,3.96,Trung bình,7,Không,2024-03-03,Xuân,Đồng bằng,Nhiệt đới,15
Cắt nhỏ bụng vàng,19366,183,Không,5.0,Thấp,9,Không,2024-03-10,Thu,Đồi núi,Rừng ngập mặn,34
Cắt nhỏ bụng vàng,19323,144,Một phần,3.8,Trung bình,9,Không,2024-03-17,Thu,Trung du,Rừng ngập mặn,0
Cắt nhỏ bụng vàng,19279,468,Không,3.68,Cao,3,Không,2024-03-24,Hạ,Trung du,Ôn đới,99
Cắt nhỏ bụng vàng,19236,482,Không,4.92,Thấp,5,Không,2024-03-31,Thu,Trung du,Nhiệt đới,50
Cắt nhỏ bụng vàng,19193,137,Một phần,2.8,Trung bình,10,Không,2024-04-07,Hạ,Trung du,Ôn đới,78
Cắt nhỏ bụng vàng,19149,241,Không,1.35,Thấp,4,Không,2024-04-14,Hạ,Đồng bằng,Nhiệt đới,89
Cắt nhỏ bụng vàng,19106,202,Không,3.27,Cao,9,Không,2024-04-21,Đông,Trung du,Nhiệt đới,27
Cắt nhỏ bụng vàng,19063,168,Có,2.19,Thấp,4,Không,2024-04-28,Xuân,Đồi núi,Nhiệt đới,57
Cắt nhỏ bụng vàng,19020,294,Một phần,1.38,Trung bình,9,Không,2024-05-05,Đông,Trung du,Ôn đới,71
Cắt nhỏ bụng vàng,18978,465,Một phần,2.9,Thấp,3,Không,2024-05-12,Thu,Đồng bằng,Rừng ngập mặn,8
Cắt nhỏ bụng vàng,18935,260,Có,2.78,Trung bình,3,Không,2024-05-19,Xuân,Đồng bằng,Rừng ngập mặn,23
Cắt nhỏ bụng vàng,18892,292,Không,4.03,Cao,6,Không,2024-05-26,Hạ,Đồng bằng,Nhiệt đới,36
Cắt nhỏ bụng vàng,18850,196,Có,3.82,Cao,6,Không,2024-06-02,Đông,Trung du,Ôn đới,31
Cắt nhỏ bụng vàng,18807,174,Một phần,4.85,Trung bình,8,Không,2024-06-09,Xuân,Đồng bằng,Rừng ngập mặn,74
Cắt nhỏ bụng vàng,18765,456,Có,3.75,Cao,3,Không,2024-06-16,Xuân,Đồng bằng,Ôn đới,55
Cắt nhỏ bụng vàng,18723,352,Một phần,1.76,Thấp,4,Không,2024-06-23,Hạ,Trung du,Rừng ngập mặn,20
Cắt nhỏ bụng vàng,18681,368,Một phần,4.42,Thấp,10,Không,2024-06-30,Hạ,Trung du,Nhiệt đới,82
Cắt nhỏ bụng vàng,17864,187,Một phần,2.04,Cao,9,Không,2024-07-07,Hạ,Đồi núi,Rừng ngập mặn,45
Cắt nhỏ bụng vàng,17821,185,Có,4.77,Trung bình,1,Không,2024-07-14,Xuân,Đồi núi,Nhiệt đới,94
Cắt nhỏ bụng vàng,17779,176,Có,3.85,Trung bình,8,Không,2024-07-21,Thu,Trung du,Nhiệt đới,58
Cắt nhỏ bụng vàng,17737,429,Có,4.94,Trung bình,5,Không,2024-07-28,Hạ,Đồng bằng,Rừng ngập mặn,41
Cắt nhỏ bụng vàng,17695,69,Có,1.57,Trung bình,6,Không,2024-08-04,Thu,Trung du,Ôn đới,79
Cắt nhỏ bụng vàng,17653,34,Không,2.36,Thấp,5,Không,2024-08-11,Xuân,Đồi núi,Rừng ngập mặn,60
Cắt nhỏ bụng vàng,17611,238,Một phần,3.15,Thấp,3,Không,2024-08-18,Hạ,Trung du,Ôn đới,96
Cắt nhỏ bụng vàng,17569,361,Có,4.4,Cao,3,Không,2024-08-25,Thu,Đồng bằng,Nhiệt đới,83
Cắt nhỏ bụng vàng,17527,364,Một phần,1.51,Trung bình,1,Không,2024-09-01,Hạ,Trung du,Nhiệt đới,55
Cắt nhỏ bụng vàng,17485,310,Có,2.77,Cao,8,Không,2024-09-08,Thu,Trung du,Ôn đới,60
Cắt nhỏ bụng vàng,17444,497,Không,3.74,Cao,10,Không,2024-09-15,Thu,Trung du,Nhiệt đới,98
Cắt nhỏ bụng vàng,17402,50,Có,4.56,Trung bình,9,Không,2024-09-22,Hạ,Đồi núi,Rừng ngập mặn,52
Cắt nhỏ bụng vàng,17361,206,Không,2.24,Thấp,6,Không,2024-09-29,Hạ,Đồi núi,Rừng ngập mặn,21
Cắt nhỏ bụng vàng,17320,301,Có,4.58,Trung bình,2,Không,2024-10-06,Thu,Đồi núi,Ôn đới,83
Cắt nhỏ bụng vàng,17279,17,Một phần,1.19,Thấp,8,Không,2024-10-13,Hạ,Trung du,Rừng ngập mặn,73
Cắt nhỏ bụng vàng,17238,432,Không,1.23,Trung bình,6,Không,2024-10-20,Xuân,Đồi núi,Nhiệt đới,27
Cắt nhỏ bụng vàng,17197,235,Có,2.71,Thấp,1,Không,2024-10-27,Hạ,Đồi núi,Ôn đới,3
Cắt nhỏ bụng vàng,17156,468,Có,2.09,Cao,10,Không,2024-11-03,Xuân,Đồi núi,Rừng ngập mặn,23
Cắt nhỏ bụng vàng,17115,348,Có,2.36,Cao,5,Không,2024-11-10,Thu,Đồi núi,Ôn đới,10
Cắt nhỏ bụng vàng,17075,29,Có,2.78,Cao,6,Không,2024-11-17,Hạ,Trung du,Rừng ngập mặn,54
Cắt nhỏ bụng vàng,17034,477,Một phần,2.94,Thấp,7,Không,2024-11-24,Hạ,Đồi núi,Ôn đới,0
Cắt nhỏ bụng vàng,16994,259,Không,3.64,Trung bình,4,Không,2024-12-01,Đông,Đồng bằng,Rừng ngập mặn,10
Cắt nhỏ bụng vàng,16953,460,Không,3.78,Cao,5,Không,2024-12-08,Xuân,Trung du,Nhiệt đới,62
Cắt nhỏ bụng vàng,16913,233,Có,3.01,Thấp,2,Không,2024-12-15,Hạ,Đồi núi,Ôn đới,8
Cắt nhỏ bụng vàng,16873,431,Có,1.93,Trung bình,2,Không,2024-12-22,Đông,Trung du,Ôn đới,53
Cắt nhỏ bụng vàng,16833,431,Không,2.65,Thấp,10,Không,2024-12-29,Xuân,Trung du,Rừng ngập mặn,47
