Tên loài,Số lượng,Diện tích sinh sống (km²),Di cư,Tỷ lệ sinh sản,Rủi ro săn mồi,Mối đe dọa môi trường,Sách đỏ,Thời gian,Mùa,Vùng,Loại rừng,Đô thị hóa
Yến núi,89460402,44,Có,2.9,Thấp,3,Không,2022-06-26,Xuân,Trung du,Nhiệt đới,61
Yến núi,89684053,500,Một phần,3.69,Trung bình,6,Không,2022-07-03,Thu,Đồi núi,Nhiệt đới,36
Yến núi,89908263,173,Không,3.17,Trung bình,2,Không,2022-07-10,Hạ,Đồng bằng,Nhiệt đới,38
Yến núi,90133033,414,Không,3.98,Cao,10,Không,2022-07-17,Xuân,Đồng bằng,Rừng ngập mặn,47
Yến núi,90358366,339,Không,1.66,Cao,3,Không,2022-07-24,Hạ,Trung du,Ôn đới,13
Yến núi,90584262,491,Một phần,3.5,Trung bình,4,Không,2022-07-31,Thu,Đồi núi,Ôn đới,1
Yến núi,90810722,52,Không,3.02,Cao,3,Không,2022-08-07,Hạ,Trung du,Ôn đới,98
Yến núi,91037749,55,Không,2.58,Cao,7,Không,2022-08-14,Thu,Trung du,Nhiệt đới,76
Yến núi,91265344,130,Không,1.53,Thấp,6,Không,2022-08-21,Thu,Đồng bằng,Rừng ngập mặn,54
Yến núi,91493507,88,Không,3.38,Cao,6,Không,2022-08-28,Xuân,Đồng bằng,Ôn đới,57
Yến núi,91722241,235,Không,4.67,Trung bình,8,Không,2022-09-04,Đông,Trung du,Ôn đới,8
Yến núi,91951546,306,Có,1.47,Cao,6,Không,2022-09-11,Đông,Đồng bằng,Nhiệt đới,19
Yến núi,92181425,499,Có,1.93,Thấp,7,Không,2022-09-18,Hạ,Đồng bằng,Rừng ngập mặn,62
Yến núi,92411879,228,Không,1.58,Cao,6,Không,2022-09-25,Xuân,Đồi núi,Rừng ngập mặn,15
Yến núi,92642909,411,Không,4.19,Trung bình,7,Không,2022-10-02,Hạ,Đồi núi,Nhiệt đới,85
Yến núi,92874516,52,Một phần,4.41,Thấp,9,Không,2022-10-09,Xuân,Đồng bằng,Rừng ngập mặn,94
Yến núi,93106702,431,Một phần,2.41,Trung bình,7,Không,2022-10-16,Thu,Đồng bằng,Nhiệt đới,52
Yến núi,93339469,233,Một phần,1.19,Trung bình,5,Không,2022-10-23,Đông,Đồi núi,Nhiệt đới,3
Yến núi,93572817,49,Có,4.57,Thấp,7,Không,2022-10-30,Xuân,Đồi núi,Nhiệt đới,13
Yến núi,93806750,375,Có,4.45,Trung bình,3,Không,2022-11-06,Hạ,Trung du,Rừng ngập mặn,96
Yến núi,94041266,179,Một phần,1.55,Trung bình,2,Không,2022-11-13,Xuân,Đồng bằng,Rừng ngập mặn,60
Yến núi,94276370,43,Không,3.08,Trung bình,7,Không,2022-11-20,Xuân,Đồi núi,Rừng ngập mặn,12
Yến núi,94512061,130,Có,2.73,Trung bình,4,Không,2022-11-27,Đông,Đồng bằng,Rừng ngập mặn,24
Yến núi,94748341,209,Một phần,4.2,Thấp,5,Không,2022-12-04,Đông,Trung du,Nhiệt đới,16
Yến núi,94985212,496,Không,2.04,Cao,6,Không,2022-12-11,Hạ,Đồng bằng,Nhiệt đới,77
Yến núi,95222675,342,Một phần,3.98,Cao,1,Không,2022-12-18,Xuân,Đồi núi,Nhiệt đới,45
Yến núi,95460731,387,Không,4.2,Trung bình,1,Không,2022-12-25,Đông,Đồng bằng,Rừng ngập mặn,91
Yến núi,6499218809,473,Một phần,1.96,Thấp,6,Không,2023-01-01,Đông,Trung du,Rừng ngập mặn,24
Yến núi,5743764453,252,Không,1.82,Thấp,1,Không,2023-01-08,Hạ,Đồng bằng,Nhiệt đới,12
Yến núi,8169227169,456,Có,1.03,Trung bình,9,Không,2023-01-15,Đông,Đồng bằng,Rừng ngập mặn,95
Yến núi,10712006617,363,Không,4.74,Trung bình,3,Không,2023-01-22,Đông,Đồng bằng,Rừng ngập mặn,10
Yến núi,5715627752,441,Không,3.02,Thấp,2,Không,2023-01-29,Hạ,Đồi núi,Nhiệt đới,81
Yến núi,9245583231,127,Có,1.92,Trung bình,7,Không,2023-02-05,Đông,Trung du,Rừng ngập mặn,66
Yến núi,9354504568,319,Một phần,4.11,Cao,8,Không,2023-02-12,Hạ,Trung du,Ôn đới,91
Yến núi,7422599121,470,Một phần,4.39,Cao,5,Không,2023-02-19,Hạ,Đồi núi,Rừng ngập mặn,52
Yến núi,7097391765,17,Không,1.46,Thấp,8,Không,2023-02-26,Xuân,Trung du,Rừng ngập mặn,58
Yến núi,7940878315,21,Có,3.82,Thấp,4,Không,2023-03-05,Hạ,Trung du,Ôn đới,77
Yến núi,9666098745,438,Có,4.49,Cao,6,Không,2023-03-12,Đông,Đồi núi,Nhiệt đới,57
Yến núi,6327065501,123,Có,4.73,Trung bình,6,Không,2023-03-19,Hạ,Trung du,Rừng ngập mặn,73
Yến núi,8180051947,136,Một phần,4.07,Cao,7,Không,2023-03-26,Đông,Đồi núi,Rừng ngập mặn,79
Yến núi,11230522663,364,Không,3.76,Cao,10,Không,2023-04-02,Đông,Đồi núi,Ôn đới,53
Yến núi,16366213126,215,Một phần,3.65,Thấp,8,Không,2023-04-09,Đông,Trung du,Ôn đới,92
Yến núi,13918250308,231,Một phần,3.45,Cao,8,Không,2023-04-16,Hạ,Trung du,Nhiệt đới,67
Yến núi,11792396530,185,Có,4.17,Thấp,3,Không,2023-04-23,Thu,Trung du,Rừng ngập mặn,37
Yến núi,6631518923,324,Một phần,4.81,Thấp,3,Không,2023-04-30,Đông,Trung du,Ôn đới,89
Yến núi,15134797633,329,Không,2.49,Thấp,4,Không,2023-05-07,Thu,Đồng bằng,Ôn đới,52
Yến núi,13892846180,107,Có,3.86,Thấp,3,Không,2023-05-14,Đông,Trung du,Ôn đới,2
Yến núi,7185946588,22,Không,3.68,Trung bình,6,Không,2023-05-21,Đông,Đồng bằng,Rừng ngập mặn,79
Yến núi,8360090622,54,Có,4.57,Thấp,1,Không,2023-05-28,Hạ,Đồi núi,Rừng ngập mặn,56
Yến núi,11735432290,375,Không,2.49,Trung bình,1,Không,2023-06-04,Hạ,Trung du,Nhiệt đới,11
Yến núi,17583232975,112,Có,3.98,Trung bình,7,Không,2023-06-11,Hạ,Trung du,Ôn đới,84
Yến núi,18060186010,441,Không,2.38,Cao,2,Không,2023-06-18,Xuân,Trung du,Rừng ngập mặn,51
Yến núi,23257285769,481,Có,3.42,Thấp,3,Không,2023-06-25,Xuân,Đồi núi,Rừng ngập mặn,8
Yến núi,10485350380,335,Có,2.79,Cao,6,Không,2023-07-02,Xuân,Đồng bằng,Nhiệt đới,74
Yến núi,23880727709,15,Không,4.39,Trung bình,1,Không,2023-07-09,Xuân,Đồng bằng,Rừng ngập mặn,13
Yến núi,15721882123,67,Một phần,1.91,Cao,10,Không,2023-07-16,Thu,Trung du,Ôn đới,21
Yến núi,10383953311,285,Có,2.39,Thấp,1,Không,2023-07-23,Đông,Đồi núi,Rừng ngập mặn,63
Yến núi,16427552368,428,Một phần,1.67,Trung bình,2,Không,2023-07-30,Hạ,Đồng bằng,Rừng ngập mặn,15
Yến núi,21141751472,320,Không,2.42,Cao,2,Không,2023-08-06,Đông,Đồng bằng,Ôn đới,46
Yến núi,22982450570,331,Không,4.17,Cao,5,Không,2023-08-13,Thu,Trung du,Nhiệt đới,59
Yến núi,21914312457,485,Không,2.49,Cao,10,Không,2023-08-20,Đông,Trung du,Rừng ngập mặn,12
Yến núi,10836448153,229,Có,3.94,Thấp,1,Không,2023-08-27,Thu,Đồi núi,Nhiệt đới,27
Yến núi,8976896123,59,Không,2.7,Cao,5,Không,2023-09-03,Đông,Đồi núi,Ôn đới,64
Yến núi,9136478189,265,Một phần,1.84,Cao,9,Không,2023-09-10,Hạ,Đồng bằng,Rừng ngập mặn,55
Yến núi,22725730683,164,Một phần,3.06,Cao,8,Không,2023-09-17,Đông,Trung du,Nhiệt đới,39
Yến núi,12545433683,398,Một phần,2.29,Thấp,3,Không,2023-09-24,Hạ,Trung du,Rừng ngập mặn,97
Yến núi,19954064715,76,Không,2.17,Cao,2,Không,2023-10-01,Đông,Đồng bằng,Nhiệt đới,24
Yến núi,29662680445,12,Một phần,3.95,Cao,6,Không,2023-10-08,Hạ,Đồi núi,Nhiệt đới,28
Yến núi,9301757271,177,Một phần,4.58,Cao,6,Không,2023-10-15,Thu,Trung du,Nhiệt đới,6
Yến núi,37609120100,107,Không,2.2,Trung bình,2,Không,2023-10-22,Thu,Đồng bằng,Ôn đới,82
Yến núi,26384147941,115,Một phần,3.01,Cao,4,Không,2023-10-29,Hạ,Đồi núi,Nhiệt đới,20
Yến núi,37573283784,499,Có,4.08,Trung bình,5,Không,2023-11-05,Hạ,Trung du,Ôn đới,4
Yến núi,20664474764,361,Một phần,3.34,Cao,1,Không,2023-11-12,Đông,Đồi núi,Ôn đới,50
Yến núi,27696675701,304,Có,4.85,Trung bình,9,Không,2023-11-19,Xuân,Trung du,Nhiệt đới,72
Yến núi,23746816861,286,Một phần,2.55,Trung bình,1,Không,2023-11-26,Thu,Đồng bằng,Rừng ngập mặn,39
Yến núi,11534074561,382,Một phần,1.42,Cao,10,Không,2023-12-03,Xuân,Đồi núi,Rừng ngập mặn,91
Yến núi,13550213170,409,Có,2.72,Thấp,7,Không,2023-12-10,Đông,Trung du,Rừng ngập mặn,83
Yến núi,10908969650,214,Có,2.4,Cao,7,Không,2023-12-17,Hạ,Đồi núi,Ôn đới,40
Yến núi,15538351451,132,Có,3.59,Cao,4,Không,2023-12-24,Thu,Trung du,Nhiệt đới,74
Yến núi,26180212551,294,Có,1.67,Thấp,5,Không,2023-12-31,Đông,Trung du,Ôn đới,66
Yến núi,12917463236,209,Không,4.68,Thấp,2,Không,2024-01-07,Hạ,Đồi núi,Ôn đới,88
Yến núi,11834253651,356,Một phần,1.99,Thấp,9,Không,2024-01-14,Đông,Trung du,Rừng ngập mặn,41
Yến núi,16653754432,203,Có,2.03,Trung bình,5,Không,2024-01-21,Đông,Trung du,Rừng ngập mặn,79
Yến núi,23037510698,377,Một phần,3.65,Thấp,5,Không,2024-01-28,Đông,Đồng bằng,Nhiệt đới,24
Yến núi,20953187108,500,Có,2.75,Trung bình,4,Không,2024-02-04,Hạ,Trung du,Nhiệt đới,54
Yến núi,15605709107,475,Một phần,4.19,Trung bình,9,Không,2024-02-11,Hạ,Trung du,Rừng ngập mặn,29
Yến núi,16576625299,426,Một phần,2.72,Cao,6,Không,2024-02-18,Thu,Đồi núi,Nhiệt đới,67
Yến núi,14503725304,500,Một phần,4.91,Trung bình,9,Không,2024-02-25,Xuân,Trung du,Nhiệt đới,72
Yến núi,23582584046,360,Có,1.3,Cao,4,Không,2024-03-03,Hạ,Đồng bằng,Nhiệt đới,43
Yến núi,48168047476,284,Không,1.05,Trung bình,7,Không,2024-03-10,Hạ,Đồi núi,Ôn đới,37
Yến núi,24612134561,304,Có,3.58,Trung bình,2,Không,2024-03-17,Hạ,Đồi núi,Nhiệt đới,97
Yến núi,49193979693,92,Có,2.0,Trung bình,9,Không,2024-03-24,Thu,Đồi núi,Nhiệt đới,64
Yến núi,63340328643,265,Một phần,1.45,Trung bình,4,Không,2024-03-31,Đông,Đồi núi,Nhiệt đới,11
Yến núi,17335882118,154,Có,4.8,Thấp,7,Không,2024-04-07,Hạ,Trung du,Nhiệt đới,75
Yến núi,24612690141,253,Có,1.2,Thấp,4,Không,2024-04-14,Thu,Trung du,Rừng ngập mặn,64
Yến núi,25089976221,177,Một phần,2.36,Cao,2,Không,2024-04-21,Xuân,Trung du,Rừng ngập mặn,73
Yến núi,28063589796,61,Không,2.97,Thấp,9,Không,2024-04-28,Xuân,Đồng bằng,Ôn đới,34
Yến núi,29119725795,131,Có,2.78,Cao,7,Không,2024-05-05,Xuân,Đồi núi,Rừng ngập mặn,17
Yến núi,67850541237,358,Không,2.7,Thấp,9,Không,2024-05-12,Xuân,Đồi núi,Rừng ngập mặn,95
Yến núi,41322831828,228,Không,2.85,Cao,5,Không,2024-05-19,Hạ,Trung du,Nhiệt đới,31
Yến núi,20997750504,414,Không,1.86,Trung bình,9,Không,2024-05-26,Đông,Đồi núi,Rừng ngập mặn,52
Yến núi,20894319599,109,Không,1.87,Thấp,8,Không,2024-06-02,Xuân,Đồng bằng,Nhiệt đới,35
Yến núi,39979678441,59,Có,1.7,Trung bình,3,Không,2024-06-09,Thu,Đồng bằng,Ôn đới,94
Yến núi,58556809356,487,Có,4.33,Cao,4,Không,2024-06-16,Xuân,Đồi núi,Nhiệt đới,10
Yến núi,24315156095,233,Không,4.01,Cao,3,Không,2024-06-23,Hạ,Trung du,Rừng ngập mặn,100
Yến núi,27654703922,212,Không,2.69,Trung bình,8,Không,2024-06-30,Đông,Đồi núi,Rừng ngập mặn,48
Yến núi,23008344371,293,Một phần,1.18,Thấp,7,Không,2024-07-07,Hạ,Đồng bằng,Rừng ngập mặn,85
Yến núi,89062687118,382,Một phần,1.23,Trung bình,4,Không,2024-07-14,Hạ,Trung du,Ôn đới,73
Yến núi,73502481438,257,Không,3.47,Thấp,1,Không,2024-07-21,Thu,Trung du,Rừng ngập mặn,60
Yến núi,48509617839,498,Không,3.72,Trung bình,2,Không,2024-07-28,Hạ,Đồng bằng,Nhiệt đới,49
Yến núi,74558054007,121,Có,1.94,Cao,10,Không,2024-08-04,Đông,Trung du,Ôn đới,5
Yến núi,49190533929,247,Có,1.42,Thấp,2,Không,2024-08-11,Đông,Đồng bằng,Ôn đới,69
Yến núi,98882993305,173,Có,3.31,Cao,8,Không,2024-08-18,Xuân,Trung du,Rừng ngập mặn,60
Yến núi,95138174736,324,Một phần,2.38,Cao,6,Không,2024-08-25,Hạ,Đồi núi,Rừng ngập mặn,19
Yến núi,23788992964,295,Có,1.57,Cao,3,Không,2024-09-01,Thu,Đồng bằng,Nhiệt đới,44
Yến núi,69729124621,81,Không,1.79,Trung bình,4,Không,2024-09-08,Hạ,Đồng bằng,Ôn đới,20
Yến núi,36230525621,257,Có,2.99,Thấp,10,Không,2024-09-15,Hạ,Đồi núi,Ôn đới,57
Yến núi,95335733694,318,Không,1.25,Thấp,2,Không,2024-09-22,Xuân,Trung du,Ôn đới,80
Yến núi,64964470323,94,Có,1.1,Cao,9,Không,2024-09-29,Thu,Đồng bằng,Rừng ngập mặn,48
Yến núi,57201487458,28,Một phần,3.8,Trung bình,5,Không,2024-10-06,Xuân,Đồng bằng,Ôn đới,52
Yến núi,34634299862,57,Có,1.52,Cao,2,Không,2024-10-13,Thu,Đồng bằng,Ôn đới,57
Yến núi,41972990335,216,Không,1.76,Trung bình,6,Không,2024-10-20,Hạ,Đồi núi,Ôn đới,88
Yến núi,43322258463,441,Không,4.56,Thấp,9,Không,2024-10-27,Thu,Trung du,Ôn đới,49
Yến núi,28709441153,99,Có,1.18,Trung bình,8,Không,2024-11-03,Đông,Đồi núi,Nhiệt đới,90
Yến núi,93861697667,144,Không,2.81,Trung bình,5,Không,2024-11-10,Thu,Đồng bằng,Ôn đới,11
Yến núi,82428153729,309,Một phần,4.1,Trung bình,1,Không,2024-11-17,Xuân,Đồi núi,Nhiệt đới,74
Yến núi,25620790587,222,Có,1.81,Cao,5,Không,2024-11-24,Xuân,Đồng bằng,Nhiệt đới,79
Yến núi,67561839154,359,Không,1.97,Trung bình,6,Không,2024-12-01,Xuân,Trung du,Rừng ngập mặn,38
Yến núi,33895707696,177,Không,4.93,Thấp,3,Không,2024-12-08,Đông,Trung du,Rừng ngập mặn,30
Yến núi,119835678385,193,Một phần,1.97,Trung bình,7,Không,2024-12-15,Thu,Trung du,Rừng ngập mặn,0
Yến núi,55283875111,402,Một phần,2.26,Cao,9,Không,2024-12-22,Xuân,Đồng bằng,Nhiệt đới,2
Yến núi,50319686444,489,Không,4.48,Thấp,3,Không,2024-12-29,Hạ,Đồng bằng,Ôn đới,18
